Date,Open,High,Low,Close,Volume,Adj Close
2016-02-18,6030.299805,6036.50,5948.299805,5972.00,785745600,5972.00
2016-02-17,5862.200195,6030.299805,5862.200195,6030.299805,921163400,6030.299805
2016-02-16,5824.299805,5880.700195,5812.50,5862.200195,747963000,5862.200195
2016-02-15,5707.600098,5844.50,5707.600098,5824.299805,702916100,5824.299805
2016-02-12,5537.00,5707.600098,5537.00,5707.600098,1051089200,5707.600098
2016-02-11,5672.299805,5672.299805,5499.50,5537.00,000,5537.00
2016-02-10,5632.200195,5712.799805,5616.899902,5672.299805,964970500,5672.299805
2016-02-09,5689.399902,5739.299805,5596.299805,5632.200195,1112497500,5632.200195
2016-02-08,5848.100098,5882.399902,5666.100098,5689.399902,968728200,5689.399902
2016-02-05,5898.799805,5945.899902,5839.399902,5848.100098,954158300,5848.100098
2016-02-04,5837.100098,5938.100098,5831.100098,5898.799805,1021666600,5898.799805
2016-02-03,5922.00,5924.600098,5791.00,5837.100098,996202200,5837.100098
2016-02-02,6060.100098,6060.50,5889.600098,5922.00,986962800,5922.00
2016-02-01,6083.799805,6115.100098,5993.799805,6060.100098,808643200,6060.100098
2016-01-29,5931.799805,6083.799805,5931.799805,6083.799805,988153400,6083.799805
2016-01-28,5990.399902,6020.50,5889.399902,5931.799805,892436800,5931.799805
2016-01-27,5911.50,5990.399902,5870.799805,5990.399902,875026000,5990.399902
2016-01-26,5877.00,5919.200195,5771.399902,5911.50,852296000,5911.50
2016-01-25,5900.00,5933.50,5851.799805,5877.00,803777200,5877.00
2016-01-22,5773.799805,5926.899902,5773.799805,5900.00,879968100,5900.00
2016-01-21,5673.600098,5781.200195,5659.200195,5773.799805,1089335700,5773.799805
2016-01-20,5876.799805,5876.799805,5639.899902,5673.600098,1035052400,5673.600098
2016-01-19,5779.899902,5915.700195,5779.899902,5876.799805,808697900,5876.799805
2016-01-18,5804.100098,5852.100098,5766.50,5779.899902,718879400,5779.899902
2016-01-15,5918.200195,5934.600098,5769.200195,5804.100098,1084338100,5804.100098
2016-01-14,5961.00,5961.00,5829.299805,5918.200195,1067078800,5918.200195
2016-01-13,5929.200195,6011.100098,5929.200195,5961.00,809502200,5961.00
2016-01-12,5871.799805,5985.799805,5866.700195,5929.200195,806737100,5929.200195
2016-01-11,5912.399902,5941.899902,5871.799805,5871.799805,817313600,5871.799805
2016-01-08,5954.100098,6013.399902,5912.399902,5912.399902,809964200,5912.399902
2016-01-07,6073.399902,6073.399902,5888.00,5954.100098,1054315500,5954.100098
2016-01-06,6137.200195,6137.200195,6018.700195,6073.399902,699957700,6073.399902
2016-01-05,6093.399902,6166.299805,6079.200195,6137.200195,624070800,6137.200195
2016-01-04,6242.299805,6242.299805,6071.00,6093.399902,686232700,6093.399902
2015-12-31,6274.100098,6278.299805,6233.00,6242.299805,161427100,6242.299805
2015-12-30,6314.600098,6314.600098,6261.50,6274.100098,327817500,6274.100098
2015-12-29,6254.600098,6314.600098,6245.200195,6314.600098,448441700,6314.600098
2015-12-24,6241.00,6259.899902,6236.899902,6254.600098,108851800,6254.600098
2015-12-23,6083.100098,6248.50,6083.100098,6241.00,578630000,6241.00
2015-12-22,6034.799805,6090.600098,6031.799805,6083.100098,424323400,6083.100098
2015-12-21,6052.399902,6114.00,6034.799805,6034.799805,545001400,6034.799805
2015-12-18,6102.50,6105.600098,6051.700195,6052.399902,1234966800,6052.399902
2015-12-17,6061.200195,6160.799805,6061.200195,6102.50,725125100,6102.50
2015-12-16,6017.799805,6089.299805,6016.299805,6061.200195,750664600,6061.200195
2015-12-15,5874.100098,6036.700195,5874.100098,6017.799805,811231700,6017.799805
2015-12-14,5952.799805,6009.899902,5871.899902,5874.100098,781019600,5874.100098
2015-12-11,6088.100098,6088.100098,5949.799805,5952.799805,805984900,5952.799805
2015-12-10,6126.700195,6127.100098,6080.00,6088.100098,838093600,6088.100098
2015-12-09,6135.200195,6175.799805,6101.200195,6126.700195,751852900,6126.700195
2015-12-08,6223.50,6224.899902,6120.700195,6135.200195,790574400,6135.200195
2015-12-07,6238.299805,6287.200195,6215.200195,6223.50,542255600,6223.50
2015-12-04,6275.00,6277.600098,6219.50,6238.299805,662790200,6238.299805
2015-12-03,6420.899902,6444.700195,6275.00,6275.00,793356800,6275.00
2015-12-02,6395.700195,6447.299805,6395.200195,6420.899902,566098900,6420.899902
2015-12-01,6356.100098,6402.399902,6356.100098,6395.700195,784743400,6395.700195
2015-11-30,6375.200195,6387.100098,6329.899902,6356.100098,834458200,6356.100098
2015-11-27,6393.100098,6393.100098,6345.299805,6375.200195,471764000,6375.200195
2015-11-26,6337.600098,6395.299805,6333.899902,6393.100098,000,6393.100098
2015-11-25,6277.200195,6348.100098,6277.200195,6337.600098,673258600,6337.600098
2015-11-24,6305.50,6305.50,6221.299805,6277.200195,854059000,6277.200195
2015-11-23,6334.600098,6334.600098,6267.100098,6305.50,585321500,6305.50
2015-11-20,6329.899902,6360.700195,6311.799805,6334.600098,808632500,6334.600098
2015-11-19,6279.00,6366.899902,6279.00,6329.899902,000,6329.899902
2015-11-18,6268.799805,6283.899902,6228.200195,6279.00,615094500,6279.00
2015-11-17,6146.399902,6269.399902,6146.399902,6268.799805,697486200,6268.799805
2015-11-16,6118.299805,6161.899902,6079.799805,6146.399902,602945000,6146.399902
2015-11-13,6178.700195,6179.00,6088.799805,6118.299805,681574100,6118.299805
2015-11-12,6297.200195,6300.899902,6178.700195,6178.700195,826908500,6178.700195
2015-11-11,6275.299805,6327.200195,6272.700195,6297.200195,618113900,6297.200195
2015-11-10,6295.200195,6329.700195,6250.299805,6275.299805,725649900,6275.299805
2015-11-09,6353.799805,6380.399902,6292.100098,6295.200195,658685600,6295.200195
2015-11-06,6364.899902,6395.200195,6332.700195,6353.799805,711572600,6353.799805
2015-11-05,6412.899902,6421.799805,6358.100098,6364.899902,000,6364.899902
2015-11-04,6383.600098,6459.50,6383.00,6412.899902,759872100,6412.899902
2015-11-03,6361.799805,6383.600098,6344.700195,6383.600098,608961200,6383.600098
2015-11-02,6361.100098,6364.399902,6317.299805,6361.799805,506603500,6361.799805
2015-10-30,6395.799805,6410.299805,6337.700195,6361.100098,716340400,6361.100098
2015-10-29,6437.799805,6437.899902,6358.200195,6395.799805,826622300,6395.799805
2015-10-28,6365.299805,6448.50,6355.799805,6437.799805,000,6437.799805
2015-10-27,6417.00,6419.600098,6365.299805,6365.299805,000,6365.299805
2015-10-26,6444.100098,6453.00,6405.399902,6417.00,441044400,6417.00
2015-10-23,6376.299805,6487.899902,6376.299805,6444.100098,000,6444.100098
2015-10-22,6348.399902,6387.299805,6321.700195,6376.299805,718398200,6376.299805
2015-10-21,6345.100098,6387.299805,6316.299805,6348.399902,596747600,6348.399902
2015-10-20,6352.299805,6367.799805,6319.299805,6345.100098,574547000,6345.100098
2015-10-19,6378.00,6408.100098,6336.299805,6352.299805,000,6352.299805
2015-10-16,6338.700195,6398.200195,6338.700195,6378.00,592309300,6378.00
2015-10-15,6269.600098,6351.399902,6269.600098,6338.700195,000,6338.700195
2015-10-14,6342.299805,6342.299805,6268.299805,6269.600098,000,6269.600098
2015-10-13,6371.200195,6371.200195,6303.00,6342.299805,700891400,6342.299805
2015-10-12,6416.200195,6416.200195,6351.299805,6371.200195,535951300,6371.200195
2015-10-09,6374.799805,6453.200195,6374.799805,6416.200195,745150000,6416.200195
2015-10-08,6336.399902,6380.299805,6303.50,6374.799805,720040900,6374.799805
2015-10-07,6326.200195,6396.299805,6319.799805,6336.399902,985472100,6336.399902
2015-10-06,6298.899902,6343.700195,6255.100098,6326.200195,000,6326.200195
2015-10-05,6130.00,6301.100098,6130.00,6298.899902,863396300,6298.899902
2015-10-02,6072.50,6176.200195,6051.600098,6130.00,861807200,6130.00
2015-10-01,6061.600098,6172.799805,6053.299805,6072.50,847372200,6072.50
2015-09-30,5909.200195,6061.600098,5909.200195,6061.600098,1018944000,6061.600098
2015-09-29,5958.899902,5958.899902,5877.100098,5909.200195,1000021900,5909.200195
2015-09-28,6109.00,6110.299805,5958.899902,5958.899902,968395200,5958.899902
2015-09-25,5961.50,6120.700195,5961.50,6109.00,837519200,6109.00
2015-09-24,6032.200195,6055.600098,5947.200195,5961.50,867489200,5961.50
2015-09-23,5935.799805,6067.600098,5933.200195,6032.200195,725707700,6032.200195
2015-09-22,6108.700195,6111.600098,5935.799805,5935.799805,941657100,5935.799805
2015-09-21,6104.100098,6168.700195,6083.600098,6108.700195,697537600,6108.700195
2015-09-18,6187.00,6188.700195,6053.899902,6104.100098,1508172800,6104.100098
2015-09-17,6229.200195,6239.899902,6182.600098,6187.00,836839300,6187.00
2015-09-16,6137.600098,6244.899902,6137.600098,6229.200195,818994800,6229.200195
2015-09-15,6084.600098,6158.100098,6019.899902,6137.600098,706522000,6137.600098
2015-09-14,6117.799805,6191.799805,6065.399902,6084.600098,598665000,6084.600098
2015-09-11,6155.799805,6174.299805,6113.100098,6117.799805,000,6117.799805
2015-09-10,6229.00,6229.00,6127.50,6155.799805,749536800,6155.799805
2015-09-09,6146.100098,6284.200195,6146.100098,6229.00,734267900,6229.00
2015-09-08,6074.50,6196.50,6074.50,6146.100098,664577700,6146.100098
2015-09-07,6042.899902,6125.700195,6042.899902,6074.50,464760500,6074.50
2015-09-04,6194.100098,6194.100098,6040.50,6042.899902,743172100,6042.899902
2015-09-03,6083.299805,6215.700195,6083.299805,6194.100098,735720100,6194.100098
2015-09-02,6058.50,6161.700195,6021.399902,6083.299805,769181300,6083.299805
2015-09-01,6247.899902,6247.899902,6028.700195,6058.50,1001128800,6058.50
2015-08-28,6192.00,6247.899902,6152.00,6247.899902,868831700,6247.899902
2015-08-27,5979.200195,6212.50,5979.200195,6192.00,1028065800,6192.00
2015-08-26,6081.299805,6095.100098,5949.899902,5979.200195,991933700,5979.200195
2015-08-25,5898.899902,6115.700195,5898.899902,6081.299805,1335924300,6081.299805
2015-08-24,6187.700195,6187.700195,5768.200195,5898.899902,1657266300,5898.899902
2015-08-21,6367.899902,6367.899902,6187.700195,6187.700195,807243600,6187.700195
2015-08-20,6403.50,6408.600098,6359.700195,6367.899902,728564100,6367.899902
2015-08-19,6526.299805,6526.50,6403.50,6403.50,699446800,6403.50
2015-08-18,6550.299805,6564.600098,6505.700195,6526.299805,538348700,6526.299805
2015-08-17,6550.700195,6585.899902,6507.799805,6550.299805,471278500,6550.299805
2015-08-14,6568.299805,6603.200195,6544.399902,6550.700195,577612000,6550.700195
2015-08-13,6571.200195,6634.700195,6553.50,6568.299805,668900300,6568.299805
2015-08-12,6664.50,6664.50,6536.399902,6571.200195,1085554700,6571.200195
2015-08-11,6736.200195,6736.200195,6664.00,6664.50,727572100,6664.50
2015-08-10,6718.50,6751.50,6653.700195,6736.200195,765478700,6736.200195
2015-08-07,6747.100098,6754.799805,6718.50,6718.50,595585900,6718.50
2015-08-06,6752.399902,6763.299805,6717.50,6747.100098,691613500,6747.100098
2015-08-05,6686.600098,6764.799805,6686.600098,6752.399902,847270800,6752.399902
2015-08-04,6688.600098,6715.50,6644.700195,6686.600098,1399430100,6686.600098
2015-08-03,6696.299805,6710.799805,6668.200195,6688.600098,679885300,6688.600098
2015-07-31,6668.899902,6705.399902,6646.299805,6696.299805,958422600,6696.299805
2015-07-30,6631.00,6697.399902,6631.00,6668.899902,778087100,6668.899902
2015-07-29,6555.299805,6634.00,6555.299805,6631.00,820041700,6631.00
2015-07-28,6505.100098,6569.50,6505.100098,6555.299805,709236100,6555.299805
2015-07-27,6579.799805,6589.50,6495.700195,6505.100098,678322600,6505.100098
2015-07-24,6655.00,6684.799805,6574.00,6579.799805,644793200,6579.799805
2015-07-23,6667.299805,6711.50,6644.899902,6655.00,632287000,6655.00
2015-07-22,6769.100098,6769.100098,6653.399902,6667.299805,693476700,6667.299805
2015-07-21,6788.700195,6800.100098,6758.799805,6769.100098,556304800,6769.100098
2015-07-20,6775.100098,6813.399902,6772.100098,6788.700195,419532500,6788.700195
2015-07-17,6796.50,6799.799805,6764.799805,6775.100098,584213200,6775.100098
2015-07-16,6753.799805,6805.100098,6752.100098,6796.50,587458400,6796.50
2015-07-15,6753.799805,6775.899902,6728.50,6753.799805,549549300,6753.799805
2015-07-14,6738.00,6753.799805,6710.600098,6753.799805,595318500,6753.799805
2015-07-13,6673.399902,6743.100098,6673.399902,6738.00,643184300,6738.00
2015-07-10,6581.600098,6687.600098,6581.600098,6673.399902,699409100,6673.399902
2015-07-09,6490.700195,6594.200195,6490.700195,6581.600098,764973200,6581.600098
2015-07-08,6432.200195,6515.100098,6430.399902,6490.700195,913111000,6490.700195
2015-07-07,6535.700195,6543.799805,6432.200195,6432.200195,767758000,6432.200195
2015-07-06,6585.799805,6585.799805,6506.700195,6535.700195,610644900,6535.700195
2015-07-03,6630.50,6630.799805,6572.50,6585.799805,448998200,6585.799805
2015-07-02,6608.600098,6647.700195,6600.399902,6630.50,590421700,6630.50
2015-07-01,6521.00,6637.299805,6521.00,6608.600098,789588400,6608.600098
2015-06-30,6620.50,6620.799805,6521.00,6521.00,882243000,6521.00
2015-06-29,6753.700195,6753.700195,6598.600098,6620.50,762752000,6620.50
2015-06-26,6807.799805,6807.799805,6731.100098,6753.700195,597278600,6753.700195
2015-06-25,6844.799805,6869.00,6798.799805,6807.799805,655333800,6807.799805
2015-06-24,6834.899902,6873.399902,6834.299805,6844.799805,668257700,6844.799805
2015-06-23,6825.700195,6856.50,6825.700195,6834.899902,580137000,6834.899902
2015-06-22,6710.50,6825.700195,6710.50,6825.700195,749484400,6825.700195
2015-06-19,6707.899902,6759.299805,6691.799805,6710.50,1273130400,6710.50
2015-06-18,6680.600098,6707.899902,6625.200195,6707.899902,773442100,6707.899902
2015-06-17,6710.100098,6731.50,6666.00,6680.600098,685273800,6680.600098
2015-06-16,6710.50,6723.50,6656.899902,6710.100098,718299200,6710.100098
2015-06-15,6784.899902,6784.899902,6708.50,6710.50,557004700,6710.50
2015-06-12,6846.700195,6846.700195,6760.100098,6784.899902,592427400,6784.899902
2015-06-11,6830.299805,6870.200195,6807.299805,6846.700195,678574100,6846.700195
2015-06-10,6753.799805,6843.600098,6734.200195,6830.299805,818584900,6830.299805
2015-06-09,6790.00,6803.799805,6736.899902,6753.799805,682109200,6753.799805
2015-06-08,6804.600098,6827.200195,6781.700195,6790.00,539187300,6790.00
2015-06-05,6859.200195,6859.200195,6785.200195,6804.600098,754508500,6804.600098
2015-06-04,6950.50,6950.50,6839.00,6859.200195,783604900,6859.200195
2015-06-03,6928.299805,6985.700195,6901.799805,6950.50,701168000,6950.50
2015-06-02,6953.600098,6972.299805,6872.100098,6928.299805,864607700,6928.299805
2015-06-01,6984.399902,7037.600098,6942.700195,6953.600098,694968900,6953.600098
2015-05-29,7040.899902,7069.899902,6967.899902,6984.399902,1177305700,6984.399902
2015-05-28,7033.299805,7049.600098,7005.899902,7040.899902,606689900,7040.899902
2015-05-27,6949.00,7054.100098,6948.600098,7033.299805,648739500,7033.299805
2015-05-26,7031.700195,7039.600098,6930.299805,6949.00,672679700,6949.00
2015-05-22,7013.50,7061.700195,7013.50,7031.700195,621811200,7031.700195
2015-05-21,7007.299805,7026.00,6994.299805,7013.50,565597600,7013.50
2015-05-20,6995.100098,7018.700195,6962.100098,7007.299805,825148300,7007.299805
2015-05-19,6968.899902,7011.399902,6968.899902,6995.100098,778022500,6995.100098
2015-05-18,6960.50,7015.50,6931.600098,6968.899902,614216300,6968.899902
2015-05-15,6973.00,7009.399902,6937.100098,6960.50,703827400,6960.50
2015-05-14,6949.600098,6977.899902,6884.600098,6973.00,603503300,6973.00
2015-05-13,6933.799805,6989.899902,6920.700195,6949.600098,795743700,6949.600098
2015-05-12,7029.899902,7029.899902,6887.50,6933.799805,839991900,6933.799805
2015-05-11,7046.799805,7083.700195,7025.200195,7029.899902,792210200,7029.899902
2015-05-08,6887.00,7046.799805,6885.799805,7046.799805,1385914100,7046.799805
2015-05-07,6933.700195,6933.700195,6810.100098,6887.00,945024800,6887.00
2015-05-06,6927.600098,6974.799805,6913.50,6933.700195,883946300,6933.700195
2015-05-05,6986.00,7053.200195,6927.600098,6927.600098,1019856100,6927.600098
2015-05-01,6960.600098,6995.399902,6919.399902,6986.00,838058900,6986.00
2015-04-30,6946.299805,6970.299805,6906.200195,6960.600098,906266700,6960.600098
2015-04-29,7030.50,7058.200195,6945.600098,6946.299805,767322400,6946.299805
2015-04-28,7104.00,7104.00,6984.00,7030.50,796371600,7030.50
2015-04-27,7070.700195,7122.700195,7025.299805,7104.00,679761700,7104.00
2015-04-24,7053.700195,7102.600098,7051.200195,7070.700195,796682000,7070.700195
2015-04-23,7028.200195,7055.200195,6995.799805,7053.700195,714656500,7053.700195
2015-04-22,7062.899902,7092.299805,6997.200195,7028.200195,785146300,7028.200195
2015-04-21,7052.100098,7105.100098,7030.00,7062.899902,655787700,7062.899902
2015-04-20,6994.600098,7067.799805,6994.600098,7052.100098,583888000,7052.100098
2015-04-17,7060.50,7093.50,6979.299805,6994.600098,776519900,6994.600098
2015-04-16,7096.799805,7119.399902,7057.700195,7060.50,750900800,7060.50
2015-04-15,7075.299805,7111.700195,7058.299805,7096.799805,722590500,7096.799805
2015-04-14,7064.299805,7086.100098,7044.600098,7075.299805,669927300,7075.299805
2015-04-13,7089.799805,7089.799805,7046.700195,7064.299805,592637100,7064.299805
2015-04-10,7015.399902,7095.399902,7015.399902,7089.799805,801926500,7089.799805
2015-04-09,6937.399902,7017.00,6937.399902,7015.399902,698600800,7015.399902
2015-04-08,6961.799805,7012.100098,6931.600098,6937.399902,865524000,6937.399902
2015-04-07,6833.50,6967.700195,6833.50,6961.799805,704104300,6961.799805
