Date,Open,High,Low,Close,Volume,Adj Close
2015-10-01,180.85,182.70,177.65,178.25,25462900,178.25
2015-09-30,174.95,184.70,174.70,183.20,37673100,183.20
2015-09-29,164.35,173.45,164.05,171.30,30951200,171.30
2015-09-28,167.90,168.20,165.05,166.20,17389300,166.20
2015-09-25,167.45,169.55,166.00,167.45,26217300,167.45
2015-09-24,168.45,169.15,164.10,165.15,27932800,165.15
2015-09-23,168.10,170.51,166.987,168.55,18786200,168.55
2015-09-22,176.00,176.75,168.20,168.20,33428800,168.20
2015-09-21,173.75,178.70,173.624,176.50,11674000,176.50
2015-09-18,176.05,176.52,172.10,174.65,23730200,174.65
2015-09-17,180.00,180.90,175.75,176.25,17305000,176.25
2015-09-16,178.30,180.27,177.65,179.20,22405100,179.20
2015-09-15,178.30,179.463,172.90,177.00,27474300,177.00
2015-09-14,181.85,184.00,178.45,178.45,20889400,178.45
2015-09-11,185.85,186.026,180.80,181.35,16180200,181.35
2015-09-10,189.40,189.95,184.85,185.55,24898000,185.55
2015-09-09,192.25,193.40,190.788,191.20,15741700,191.20
2015-09-08,187.50,190.85,186.40,189.00,22577400,189.00
2015-09-07,189.60,189.60,183.838,185.95,23882800,185.95
2015-09-04,188.00,188.56,185.95,185.95,20878800,185.95
2015-09-03,186.80,190.80,186.60,189.55,36099500,189.55
2015-09-02,185.40,188.20,184.60,184.85,29703500,184.85
2015-09-01,189.55,190.40,183.50,185.40,32029200,185.40
2015-08-31,191.35,191.35,191.35,191.35,000,191.35
2015-08-28,191.40,191.963,187.525,191.35,25776000,191.35
2015-08-27,190.60,192.50,186.70,191.45,31360700,191.45
2015-08-26,184.60,189.20,182.50,186.20,26348600,186.20
2015-08-25,183.00,188.20,183.00,186.00,34432300,186.00
2015-08-24,182.60,185.95,175.85,181.10,49282600,181.10
2015-08-21,191.80,194.75,188.20,188.20,25642800,188.20
2015-08-20,193.60,195.90,191.00,193.70,21736200,193.70
2015-08-19,198.25,198.65,194.60,194.75,28208500,194.75
2015-08-18,201.65,202.90,198.30,198.60,22125000,198.60
2015-08-17,204.25,204.35,201.20,202.20,9455400,202.20
2015-08-14,202.45,205.50,201.85,202.65,28427400,202.65
2015-08-13,205.95,207.25,202.00,202.00,28892800,202.00
2015-08-12,205.65,210.267,202.80,204.15,38946300,204.15
2015-08-11,212.15,212.984,209.55,209.55,16789700,209.55
2015-08-10,216.55,216.95,210.95,212.75,20547900,212.75
2015-08-07,218.85,219.367,215.80,215.80,17197000,215.80
2015-08-06,214.95,221.90,214.398,218.90,25790000,218.90
2015-08-05,210.55,218.00,210.55,215.40,26373500,215.40
2015-08-04,210.60,213.20,209.75,210.70,14296000,210.70
2015-08-03,214.70,215.65,210.80,211.60,17456300,211.60
2015-07-31,215.75,215.75,211.119,215.70,19347800,215.70
2015-07-30,213.40,215.337,212.793,214.65,16010900,214.65
2015-07-29,213.10,214.45,211.50,213.00,14332900,213.00
2015-07-28,215.25,215.35,211.65,212.40,21805200,212.40
2015-07-27,217.70,218.721,213.05,214.30,15451900,214.30
2015-07-24,218.80,220.55,218.25,219.00,20221600,219.00
2015-07-23,220.35,222.20,218.386,219.60,11889700,219.60
2015-07-22,220.45,221.85,218.50,219.00,24069400,219.00
2015-07-21,218.50,222.30,217.55,221.60,20743500,221.60
2015-07-20,217.25,219.75,216.85,218.60,8830900,218.60
2015-07-17,218.05,220.119,217.256,218.05,13450300,218.05
2015-07-16,217.70,218.65,216.85,217.65,17770200,217.65
2015-07-15,216.55,218.75,214.70,217.10,23884300,217.10
2015-07-14,213.35,216.60,212.55,216.45,18216900,216.45
2015-07-13,209.80,213.05,208.80,212.50,15624600,212.50
2015-07-10,208.70,209.00,206.45,207.75,19133400,207.75
2015-07-09,202.10,206.00,200.50,206.00,33909600,206.00
2015-07-08,203.15,205.863,201.50,201.90,25480100,201.90
2015-07-07,207.10,207.10,199.60,200.65,20329700,200.65
2015-07-06,205.30,207.70,204.60,205.25,14991000,205.25
2015-07-03,208.85,211.15,206.00,207.40,13095300,207.40
2015-07-02,209.95,211.53,208.304,209.55,19045200,209.55
2015-07-01,213.80,214.20,209.30,209.60,27151900,209.60
2015-06-30,217.50,217.80,212.00,212.55,30985300,212.55
2015-06-29,220.00,221.15,218.40,218.75,24284300,218.75
2015-06-26,224.30,227.35,221.35,223.65,44203400,223.65
2015-06-25,214.00,219.70,213.45,217.75,28008600,217.75
2015-06-24,217.60,220.60,215.35,215.80,35358100,215.80
2015-06-23,216.15,217.169,212.70,216.20,16573900,216.20
2015-06-22,214.40,214.70,210.40,214.00,16117800,214.00
2015-06-19,210.00,216.10,209.20,210.85,31116300,210.85
2015-06-18,209.05,211.05,206.70,209.50,40963900,209.50
2015-06-17,211.00,211.10,207.80,208.05,20253200,208.05
2015-06-16,213.50,214.95,210.25,211.50,36439200,211.50
2015-06-15,211.80,214.90,211.80,214.00,19404000,214.00
2015-06-12,214.40,214.95,212.25,213.70,21003200,213.70
2015-06-11,210.50,217.05,210.50,215.65,36191700,215.65
2015-06-10,202.20,212.15,201.73,211.45,40459400,211.45
2015-06-09,203.90,205.05,200.769,202.10,26314300,202.10
2015-06-08,205.10,205.88,202.019,203.50,14683500,203.50
2015-06-05,207.75,209.00,205.55,205.80,15784700,205.80
2015-06-04,210.40,212.55,206.65,208.65,30190800,208.65
2015-06-03,206.45,212.30,206.45,210.40,20455100,210.40
2015-06-02,209.35,209.75,204.45,207.45,34401500,207.45
2015-06-01,212.50,214.55,209.20,209.80,23123700,209.80
2015-05-29,216.65,217.50,212.05,212.60,34084400,212.60
2015-05-28,215.65,218.25,214.687,216.40,13568400,216.40
2015-05-27,214.65,218.55,214.65,217.00,18249500,217.00
2015-05-26,219.15,220.65,214.10,215.65,20334000,215.65
2015-05-25,219.40,219.40,219.40,219.40,000,219.40
2015-05-22,220.05,221.55,218.55,219.40,12174500,219.40
2015-05-21,221.80,224.35,219.10,220.70,16406600,220.70
2015-05-20,221.00,221.75,219.25,220.50,17870600,220.50
2015-05-19,222.90,223.25,220.00,221.15,18998200,221.15
2015-05-18,224.80,227.20,220.70,222.10,19649900,222.10
2015-05-15,227.60,229.00,223.85,224.50,20638100,224.50
2015-05-14,223.55,227.85,222.93,227.40,17646900,227.40
2015-05-13,227.95,229.85,223.60,224.70,23240500,224.70
2015-05-12,230.80,232.40,226.25,227.45,19439300,227.45
2015-05-11,229.50,235.35,229.35,232.50,19185900,232.50
2015-05-08,227.10,230.70,226.30,228.85,21845900,228.85
2015-05-07,227.00,227.13,223.70,223.70,28518900,223.70
2015-05-06,225.95,227.35,224.713,226.80,27999800,226.80
2015-05-05,225.60,228.363,225.052,226.90,15904200,226.90
2015-05-04,225.00,225.00,225.00,225.00,000,225.00
2015-05-01,218.75,225.95,218.75,225.00,27222300,225.00
2015-04-30,221.80,224.35,220.05,221.00,30276900,221.00
2015-04-29,220.00,222.55,218.55,220.45,28326300,220.45
2015-04-28,221.45,222.60,217.20,220.05,29250600,220.05
2015-04-27,224.60,226.554,215.50,220.80,49601500,220.80
2015-04-24,224.15,225.95,222.40,224.80,35507500,224.80
2015-04-23,224.00,228.111,222.595,225.30,45552400,225.30
2015-04-22,234.70,240.45,220.20,222.65,82708000,222.65
2015-04-21,236.70,238.95,233.35,234.75,25901100,234.75
2015-04-20,235.00,240.00,231.50,235.00,28180200,235.00
2015-04-17,240.50,241.75,234.70,236.70,23042100,236.70
2015-04-16,248.35,248.60,240.40,241.05,23641400,241.05
2015-04-15,243.80,248.55,241.90,246.90,24400700,246.90
2015-04-14,243.10,245.25,241.80,244.20,22603200,244.20
2015-04-13,248.90,248.90,243.35,244.30,11703200,244.30
2015-04-10,248.00,251.55,246.55,251.00,21038800,251.00
2015-04-09,247.75,249.15,245.10,246.80,22195200,246.80
2015-04-08,250.10,252.30,246.15,246.85,26916900,246.85
2015-04-07,245.30,252.518,245.115,251.00,25719700,251.00
2015-04-06,244.30,244.30,244.30,244.30,000,244.30
2015-04-03,244.30,244.30,244.30,244.30,000,244.30
2015-04-02,242.75,244.55,241.582,244.30,20514900,244.30
2015-04-01,240.60,245.333,239.94,243.25,21802800,243.25
2015-03-31,241.85,245.30,240.85,241.85,30404300,241.85
2015-03-30,240.95,241.75,238.617,240.95,19951900,240.95
2015-03-27,237.80,238.45,234.80,238.25,15631800,238.25
2015-03-26,237.40,239.20,236.255,238.00,18764400,238.00
2015-03-25,242.65,245.00,238.55,239.35,16963400,239.35
2015-03-24,244.70,246.716,242.15,243.65,18786700,243.65
2015-03-23,245.65,246.60,244.00,246.60,16825700,246.60
2015-03-20,244.95,245.70,243.50,244.85,26330000,244.85
2015-03-19,242.90,245.10,242.00,242.80,24188800,242.80
2015-03-18,237.80,242.10,236.835,241.80,17885400,241.80
2015-03-17,241.10,241.40,233.48,237.15,22951800,237.15
2015-03-16,233.55,242.45,233.185,241.35,25181300,241.35
2015-03-13,236.05,237.70,231.40,232.85,20174000,232.85
2015-03-12,235.65,238.60,235.45,235.75,15277800,235.75
2015-03-11,235.95,236.462,233.75,235.45,17773500,235.45
2015-03-10,239.55,243.30,234.90,235.30,26656000,235.30
2015-03-09,241.25,241.94,239.25,240.30,16863400,240.30
2015-03-06,245.00,246.20,242.40,242.50,16454700,242.50
2015-03-05,242.95,247.20,242.05,245.95,19973800,245.95
2015-03-04,244.85,246.15,241.75,243.25,18857300,243.25
2015-03-03,246.75,248.50,244.65,244.95,19523500,244.95
2015-03-02,244.95,247.00,244.45,246.70,18094100,246.70
2015-02-27,246.00,247.282,244.45,245.40,26779700,245.40
2015-02-26,240.65,246.35,240.10,246.00,25260700,246.00
2015-02-25,238.55,242.863,238.332,240.90,20908300,240.90
2015-02-24,241.50,241.626,236.75,238.40,19998200,238.40
2015-02-23,241.95,242.80,238.15,240.40,15219000,240.40
2015-02-20,237.80,240.90,237.80,240.60,19400600,240.60
2015-02-19,242.95,243.60,238.65,239.95,23162400,239.95
2015-02-18,244.05,247.60,242.25,242.70,26851800,242.70
2015-02-17,243.80,246.80,242.45,244.35,24286500,244.35
2015-02-16,241.20,243.55,240.90,242.40,10923300,242.40
2015-02-13,242.50,243.60,239.50,241.60,23929700,241.60
2015-02-12,241.90,246.16,241.05,243.50,25234300,243.50
2015-02-11,241.95,242.40,238.50,242.40,23266700,242.40
2015-02-10,234.00,241.85,230.35,241.85,47431700,241.85
2015-02-09,226.55,233.50,226.45,233.40,30066600,233.40
2015-02-06,231.65,233.20,227.964,228.70,18773800,228.70
2015-02-05,227.50,233.92,225.35,232.40,26246900,232.40
2015-02-04,232.15,233.65,226.75,229.55,30575900,229.55
2015-02-03,230.00,234.80,228.888,232.05,36674800,232.05
2015-02-02,227.00,228.45,224.05,228.35,27193900,228.35
2015-01-30,226.50,226.90,223.60,224.75,26929400,224.75
2015-01-29,225.05,227.15,223.55,227.00,22502000,227.00
2015-01-28,232.85,234.90,220.915,227.65,22294700,227.65
2015-01-27,230.00,232.517,227.70,230.25,25555100,230.25
2015-01-26,236.55,238.65,226.86,230.00,36124200,230.00
2015-01-23,237.80,241.85,232.80,235.30,51008800,235.30
2015-01-22,230.00,238.10,225.25,235.85,63279900,235.85
2015-01-21,225.75,229.05,223.22,229.00,34643500,229.00
2015-01-20,223.25,227.36,220.30,224.90,40018700,224.90
2015-01-19,223.35,227.15,220.60,221.40,36180200,221.40
2015-01-16,218.50,222.60,216.50,219.05,31554100,219.05
2015-01-15,215.05,219.303,208.786,219.25,32584100,219.25
2015-01-14,214.00,219.25,213.30,214.00,51936900,214.00
2015-01-13,203.75,214.70,203.50,212.00,34594200,212.00
2015-01-12,204.20,206.15,201.55,204.55,26938200,204.55
2015-01-09,206.00,209.08,202.40,204.10,62853800,204.10
2015-01-08,190.25,212.80,188.915,209.25,151707100,209.25
2015-01-07,180.65,184.80,180.49,182.00,31141200,182.00
2015-01-06,182.70,184.50,177.50,178.80,26787200,178.80
2015-01-05,187.35,191.024,181.15,181.60,30561200,181.60
2015-01-02,187.65,191.50,185.993,188.00,18333600,188.00
2015-01-01,189.00,189.00,189.00,189.00,000,189.00
2014-12-31,189.60,190.04,186.35,189.00,6537100,189.00
2014-12-30,188.45,189.95,185.70,186.90,12117100,186.90
2014-12-29,186.20,189.09,184.70,188.45,15520800,188.45
2014-12-26,186.00,186.00,186.00,186.00,000,186.00
2014-12-25,186.00,186.00,186.00,186.00,000,186.00
2014-12-24,182.80,187.25,181.50,186.00,43587800,186.00
2014-12-23,181.50,186.10,181.199,184.60,16910300,184.60
2014-12-22,185.45,187.83,178.80,181.00,33721600,181.00
2014-12-19,178.90,186.50,175.65,185.40,93368800,185.40
2014-12-18,170.05,179.15,169.00,175.80,40043500,175.80
2014-12-17,165.35,169.25,163.75,168.15,22711200,168.15
2014-12-16,163.00,167.90,162.10,167.45,29872000,167.45
2014-12-15,165.00,168.75,164.55,164.80,31343400,164.80
2014-12-12,170.00,170.35,165.60,165.75,32931500,165.75
2014-12-11,175.10,177.70,170.95,171.30,39198500,171.30
2014-12-10,172.25,179.90,171.349,175.70,50348800,175.70
2014-12-09,163.55,175.00,155.40,174.90,140723600,174.90
2014-12-08,188.20,189.804,186.75,187.30,13682600,187.30
2014-12-05,187.00,190.65,184.95,189.60,23951300,189.60
2014-12-04,188.25,188.75,185.20,186.05,22390600,186.05
2014-12-03,186.95,189.40,186.30,188.50,20761200,188.50
2014-12-02,183.70,188.25,183.70,187.30,24994600,187.30
2014-12-01,185.70,186.45,182.69,183.80,17641600,183.80
2014-11-28,185.95,187.70,180.60,186.45,26262400,186.45
2014-11-27,187.40,187.45,184.326,185.65,14269500,185.65
2014-11-26,187.45,190.60,186.35,187.20,22820100,187.20
2014-11-25,193.40,194.20,187.60,188.15,34678100,188.15
2014-11-24,194.50,195.85,192.10,193.40,18407200,193.40
2014-11-21,193.15,195.95,191.65,194.40,33562700,194.40
2014-11-20,194.40,195.40,189.80,192.90,28720500,192.90
2014-11-19,194.95,197.45,193.20,194.10,35349100,194.10
2014-11-18,192.65,194.714,191.50,192.70,22098900,192.70
2014-11-17,192.50,193.25,190.05,192.70,22895000,192.70
2014-11-14,195.00,197.95,192.60,195.00,41602600,195.00
2014-11-13,191.10,196.10,188.45,191.15,27570300,191.15
2014-11-12,195.45,196.385,187.50,191.45,44263000,191.45
2014-11-11,193.30,195.15,189.539,194.95,28924000,194.95
2014-11-10,188.50,193.75,184.734,192.90,48338400,192.90
2014-11-07,182.20,189.576,181.475,184.45,44768700,184.45
2014-11-06,175.65,183.90,175.15,181.50,49044700,181.50
2014-11-05,173.15,176.50,172.20,175.75,29503600,175.75
2014-11-04,173.00,174.206,171.20,171.85,18400700,171.85
2014-11-03,173.35,177.17,173.00,173.75,23624700,173.75
2014-10-31,175.25,175.85,170.836,173.60,27433300,173.60
2014-10-30,173.65,173.65,170.80,173.30,28949200,173.30
2014-10-29,171.00,175.10,171.00,173.35,29668200,172.19
2014-10-28,170.10,171.45,168.414,169.80,22075500,168.664
2014-10-27,170.50,170.991,166.235,169.10,28290800,167.968
2014-10-24,170.50,171.45,164.00,168.75,44608400,167.621
2014-10-23,178.50,178.54,166.10,171.00,91287400,169.856
2014-10-22,186.50,187.00,181.50,183.00,30216400,181.775
2014-10-21,179.60,185.90,178.45,185.90,40421700,184.656
2014-10-20,178.00,180.25,177.10,179.30,43336300,178.10
2014-10-17,172.80,175.21,170.56,174.55,39177400,173.382
2014-10-16,176.00,177.40,170.65,172.00,50923100,170.849
2014-10-15,180.60,181.30,174.65,174.90,41232000,173.73
2014-10-14,179.35,180.50,176.45,179.80,28711400,178.597
2014-10-13,184.00,185.10,179.95,180.60,38434600,179.391
2014-10-10,185.70,188.793,184.15,185.25,40799800,184.01
2014-10-09,187.00,187.95,185.10,186.70,39520500,185.451
2014-10-08,189.00,191.05,183.75,185.10,68296400,183.861
2014-10-07,177.55,185.223,177.15,182.60,71402100,181.378
2014-10-06,169.35,177.32,168.00,176.75,52524100,175.567
2014-10-03,179.65,181.00,170.15,172.15,73370400,170.998
2014-10-02,181.10,183.698,178.20,178.20,46484800,177.008
2014-10-01,186.60,186.85,177.75,180.20,59943600,178.994
2014-09-30,188.45,188.65,185.116,186.20,45080900,184.954
2014-09-29,191.50,192.20,186.522,187.80,32584300,186.543
2014-09-26,193.15,194.14,190.60,191.55,41294600,190.268
2014-09-25,195.50,198.00,192.009,192.50,54327400,191.212
2014-09-24,195.00,196.00,192.40,194.90,116548800,193.596
2014-09-23,199.50,201.061,191.00,194.50,99395400,193.198
2014-09-22,204.00,214.181,199.90,203.00,127428100,201.642
2014-09-19,229.60,230.638,228.55,229.60,49245100,228.064
2014-09-18,225.50,227.90,224.40,227.35,21851300,225.829
2014-09-17,226.75,227.75,224.75,224.75,21642700,223.246
2014-09-16,227.95,228.80,224.60,225.15,20251000,223.643
2014-09-15,228.50,229.00,226.75,228.50,19698100,226.971
2014-09-12,230.25,232.00,228.05,228.65,14807400,227.12
2014-09-11,233.25,235.80,228.836,230.20,25665900,228.66
2014-09-10,231.85,234.15,226.12,231.90,18082100,230.348
2014-09-09,232.40,235.00,225.32,233.15,20449400,231.59
2014-09-08,229.75,232.90,222.477,232.90,39156200,231.342
2014-09-05,229.70,230.85,219.971,228.50,15311600,226.971
2014-09-04,232.85,233.35,227.396,229.45,23365000,227.915
2014-09-03,234.00,234.00,229.57,232.60,22705100,231.044
2014-09-02,225.50,231.50,225.25,230.90,32957300,229.355
2014-09-01,229.15,230.10,224.911,225.55,32282100,224.041
2014-08-29,227.00,236.95,222.00,229.95,130449300,228.411
2014-08-28,248.10,248.50,245.40,246.30,17826500,244.652
2014-08-27,253.00,253.70,248.45,249.30,23888000,247.632
2014-08-26,249.50,252.25,249.00,252.10,30498100,250.413
2014-08-25,248.00,248.00,248.00,248.00,000,246.34
2014-08-22,245.80,248.81,245.60,248.00,15848100,246.34
2014-08-21,247.25,247.30,244.90,245.50,14957400,243.857
2014-08-20,249.35,250.25,246.00,246.90,9931000,245.248
2014-08-19,249.15,250.00,247.75,248.50,14446900,246.837
2014-08-18,249.85,249.85,243.45,247.95,16295900,246.291
2014-08-15,246.35,250.304,245.799,248.00,20796100,246.34
2014-08-14,243.90,245.662,242.114,245.20,11744200,243.559
2014-08-13,244.95,245.77,242.817,244.15,12676800,242.516
2014-08-12,245.75,246.138,243.05,243.35,13315200,241.722
2014-08-11,248.75,249.65,241.333,246.30,16835900,244.652
2014-08-08,242.00,248.75,241.30,247.00,25636100,245.347
2014-08-07,245.00,247.582,243.185,243.80,25799100,242.169
2014-08-06,250.00,250.10,244.60,245.55,35180300,243.907
2014-08-05,252.20,254.20,249.75,251.10,29401800,249.42
2014-08-04,253.35,255.193,249.965,250.70,22136600,249.022
2014-08-01,258.00,258.467,251.85,253.60,34272100,251.903
2014-07-31,265.90,266.50,257.70,258.00,26657000,256.274
2014-07-30,269.00,269.555,265.15,265.90,17982100,264.121
2014-07-29,268.95,271.00,267.30,269.15,24056400,267.349
2014-07-28,270.40,271.744,266.953,268.50,20355300,266.703
2014-07-25,273.90,275.245,269.45,270.35,20410200,268.541
2014-07-24,275.50,275.80,272.85,274.80,17189500,272.961
2014-07-23,277.55,278.898,273.65,276.00,24405800,274.153
2014-07-22,285.00,285.626,276.665,277.35,34084400,275.494
2014-07-21,294.10,295.20,284.812,288.65,49954000,286.718
2014-07-18,284.00,285.55,281.80,285.00,15394100,283.093
2014-07-17,287.00,288.00,284.55,284.75,13340100,282.845
2014-07-16,282.45,288.20,282.232,287.15,18537000,285.228
2014-07-15,283.65,286.30,281.65,281.95,12520600,280.063
2014-07-14,281.25,285.85,280.15,284.45,13508100,282.547
2014-07-11,281.75,283.90,276.55,278.10,13379300,276.239
2014-07-10,279.10,283.15,277.20,280.70,22208500,278.822
2014-07-09,283.60,284.50,278.40,279.50,14429200,277.63
2014-07-08,290.00,290.50,282.848,283.05,15432300,281.156
2014-07-07,290.10,291.00,288.65,289.20,19956700,287.265
2014-07-04,290.10,292.10,290.10,290.85,16381800,288.904
2014-07-03,285.55,291.85,285.55,290.80,18524600,288.854
2014-07-02,285.15,285.85,282.55,284.95,10222800,283.043
2014-07-01,284.45,284.739,278.70,284.15,21041200,282.249
2014-06-30,284.00,286.00,282.90,284.20,15697800,282.298
2014-06-27,285.05,287.20,282.55,283.75,22339600,281.851
2014-06-26,286.35,287.80,284.70,285.20,17227200,283.292
2014-06-25,289.05,289.45,285.25,285.25,15401500,283.341
2014-06-24,289.00,293.144,287.55,289.35,17245100,287.414
2014-06-23,290.75,293.50,287.30,292.00,15935000,290.046
2014-06-20,291.55,291.85,288.40,290.35,28949400,288.407
2014-06-19,293.50,294.75,290.00,290.90,13429000,288.953
2014-06-18,290.75,295.80,289.895,292.10,17947800,290.145
2014-06-17,289.85,292.119,285.946,290.05,14069000,288.109
2014-06-16,290.75,291.38,288.45,288.85,12962400,286.917
2014-06-13,291.60,295.10,290.95,292.00,11257700,290.046
2014-06-12,295.00,296.00,291.35,292.10,10685000,290.145
2014-06-11,295.45,298.45,294.35,295.00,12082200,293.026
2014-06-10,293.95,295.40,291.30,295.40,10723500,293.423
2014-06-09,291.00,294.85,289.65,294.10,12006900,292.132
2014-06-06,291.85,292.505,288.05,290.55,29525200,288.606
2014-06-05,292.30,294.40,289.85,291.65,18896200,289.698
2014-06-04,305.00,305.00,292.05,293.50,26386800,291.536
2014-06-03,300.75,301.00,295.55,297.50,17296700,295.509
2014-06-02,302.45,303.35,297.75,300.55,20730600,298.539
2014-05-30,305.60,305.95,301.35,303.55,18741100,301.519
2014-05-29,301.05,307.05,301.05,305.00,13648300,302.959
2014-05-28,304.00,304.00,299.25,301.30,16347200,299.284
2014-05-27,306.35,306.50,301.65,302.80,10797200,300.774
